,,0.072,2,6,,,,,,,
13089932,LF,14.5,9.2,No,19630,,,,,,
13089932,LR,14.5,9.2,No,19630,,,,,,
13089932,RF,14.5,9.2,No,19630,,,,,,
13089932,RR,14.5,9.1,No,19630,,,,,,
10758506,LF,12.9,9.3,No,30160,,,,,,
10758506,LR,12.9,9.3,No,30160,,,,,,
10758506,RF,12.9,9.3,No,30160,,,,,,
10758506,RR,12.9,9.3,No,30160,,,,,,
21172836,LF,28.5,7.3,No,19509,,,,,,
21172836,LR,28.5,7.4,No,19509,,,,,,
21172836,RF,28.5,7.3,No,19509,,,,,,
21172836,RR,28.5,7.3,No,19509,,,,,,
20998408,LF,10.0,9.7,No,21718,,,,,,
20998408,LR,10.0,9.8,No,21718,,,,,,
20998408,RF,10.0,9.8,Yes,21718,,,,,,
20998408,RR,10.0,9.7,No,21718,,,,,,
14355178,LF,32.7,6.7,No,38429,,,,,,
14355178,LR,32.7,6.8,No,38429,,,,,,
14355178,RF,32.7,6.8,No,38429,,,,,,
14355178,RR,32.7,6.7,No,38429,,,,,,
18540568,LF,13.9,9.2,No,3386,,,,,,
18540568,LR,13.9,9.2,No,3386,,,,,,
18540568,RF,13.9,9.3,No,3386,,,,,,
18540568,RR,13.9,9.2,No,3386,,,,,,
13739900,LF,22.3,8.1,No,48486,,,,,,
13739900,LR,22.3,8.0,No,48486,,,,,,
13739900,RF,22.3,8.0,No,48486,,,,,,
13739900,RR,22.3,8.1,No,48486,,,,,,
17557849,LF,22.4,8.2,No,37625,,,,,,
17557849,LR,22.4,8.1,No,37625,,,,,,
17557849,RF,22.4,8.0,No,37625,,,,,,
17557849,RR,22.4,8.0,No,37625,,,,,,
13516360,LF,3.2,10.6,No,5605,,,,,,
13516360,LR,7.5,10.0,No,5605,,,,,,
13516360,RF,3.2,10.6,No,5605,,,,,,
13516360,RR,3.2,10.7,No,5605,,,,,,
5665715,LF,3.3,10.6,No,5273,,,,,,
5665715,LR,3.3,10.6,No,5273,,,,,,
5665715,RF,3.3,10.6,No,5273,,,,,,
5665715,RR,3.3,10.6,No,5273,,,,,,
15076760,LF,8.6,9.9,No,4604,,,,,,
15076760,LR,8.6,9.8,No,4604,,,,,,
15076760,RF,8.6,9.8,No,4604,,,,,,
15076760,RR,8.6,9.9,No,4604,,,,,,
8142748,LF,21.1,8.2,No,23835,,,,,,
8142748,LR,21.1,8.3,No,23835,,,,,,
8142748,RF,21.1,8.2,No,23835,,,,,,
8142748,RR,21.1,8.4,No,23835,,,,,,
9404671,LF,3.4,10.6,No,2353,,,,,,
9404671,LR,3.4,10.5,No,2353,,,,,,
9404671,RF,3.4,10.5,No,2353,,,,,,
9404671,RR,3.4,10.6,No,2353,,,,,,
10513866,LF,10.4,9.7,No,17716,,,,,,
10513866,LR,10.4,9.7,No,17716,,,,,,
10513866,RF,10.4,9.6,No,17716,,,,,,
10513866,RR,10.4,9.6,No,17716,,,,,,
17161470,LF,17.6,8.8,No,2245,,,,,,
17161470,LR,17.6,8.7,No,2245,,,,,,
17161470,RF,17.6,8.7,No,2245,,,,,,
17161470,RR,17.6,8.7,Yes,2245,,,,,,
11632210,LF,10.0,9.8,No,24905,,,,,,
11632210,LR,10.0,9.7,No,24905,,,,,,
11632210,RF,10.0,9.7,No,24905,,,,,,
11632210,RR,10.0,9.7,Yes,24905,,,,,,
21719461,LF,13.0,9.4,No,24061,,,,,,
21719461,LR,13.0,9.3,No,24061,,,,,,
21719461,RF,13.0,9.3,No,24061,,,,,,
21719461,RR,13.0,9.3,No,24061,,,,,,
711613,LF,24.5,7.8,No,5965,,,,,,
711613,LR,24.5,7.8,No,5965,,,,,,
711613,RF,24.5,7.8,No,5965,,,,,,
711613,RR,24.5,7.7,No,5965,,,,,,
2294512,LF,3.6,10.6,No,3098,,,,,,
2294512,LR,3.6,10.6,No,3098,,,,,,
2294512,RF,3.6,10.5,No,3098,,,,,,
2294512,RR,3.6,10.6,No,3098,,,,,,
8817263,LF,24.4,7.8,Yes,15250,,,,,,
8817263,LR,24.4,7.8,No,15250,,,,,,
8817263,RF,24.4,7.9,No,15250,,,,,,
8817263,RR,24.4,7.8,No,15250,,,,,,
11606468,LF,9.0,9.8,No,3323,,,,,,
11606468,LR,9.0,9.9,No,3323,,,,,,
11606468,RF,9.0,9.9,No,3323,,,,,,
11606468,RR,9.0,9.8,No,3323,,,,,,
15613436,LF,19.4,8.5,No,18704,,,,,,
15613436,LR,19.4,8.5,Yes,18704,,,,,,
15613436,RF,19.4,8.6,No,18704,,,,,,
15613436,RR,19.4,8.5,No,18704,,,,,,
14430986,LF,15.9,8.9,Yes,37839,,,,,,
14430986,LR,1.0,10.9,No,37839,,,,,,
14430986,RF,15.9,9.0,No,37839,,,,,,
14430986,RR,15.9,8.9,No,37839,,,,,,
8737131,LF,38.4,6.0,No,77710,,,,,,
8737131,LR,38.4,6.0,Yes,77710,,,,,,
8737131,RF,38.4,6.1,No,77710,,,,,,
8737131,RR,38.4,6.0,No,77710,,,,,,
7901295,LF,4.7,10.3,No,5617,,,,,,
7901295,LR,4.7,10.4,No,5617,,,,,,
7901295,RF,4.7,10.4,No,5617,,,,,,
7901295,RR,4.7,10.3,No,5617,,,,,,
4304294,LF,18.7,8.6,No,3496,,,,,,
4304294,LR,18.7,8.6,No,3496,,,,,,
4304294,RF,18.7,8.6,No,3496,,,,,,
4304294,RR,18.7,8.6,No,3496,,,,,,
2815993,LF,27.3,7.5,No,15202,,,,,,
2815993,LR,27.3,7.4,No,15202,,,,,,
2815993,RF,27.3,7.5,No,15202,,,,,,
2815993,RR,27.3,7.5,Yes,15202,,,,,,
7651707,LF,28.1,7.4,No,606,,,,,,
7651707,LR,28.1,7.3,No,606,,,,,,
7651707,RF,28.1,7.4,No,606,,,,,,
7651707,RR,28.1,7.4,Yes,606,,,,,,
17080243,LF,29.8,7.1,No,61917,,,,,,
17080243,LR,29.8,7.2,No,61917,,,,,,
17080243,RF,29.8,7.2,No,61917,,,,,,
17080243,RR,29.8,7.2,No,61917,,,,,,
21855327,LF,17.1,8.8,No,8288,,,,,,
21855327,LR,17.1,8.8,No,8288,,,,,,
21855327,RF,17.1,8.7,No,8288,,,,,,
21855327,RR,17.1,8.7,No,8288,,,,,,
2333597,LF,18.2,8.6,No,42946,,,,,,
2333597,LR,18.2,8.6,No,42946,,,,,,
2333597,RF,18.2,8.6,No,42946,,,,,,
2333597,RR,18.2,8.7,No,42946,,,,,,
17576702,LF,28.5,7.3,No,16953,,,,,,
17576702,LR,28.5,7.3,No,16953,,,,,,
17576702,RF,28.5,7.3,No,16953,,,,,,
17576702,RR,28.5,7.3,No,16953,,,,,,
20933037,LF,4.6,10.4,No,11352,,,,,,
20933037,LR,5.9,10.3,No,11352,,,,,,
20933037,RF,4.6,10.5,No,11352,,,,,,
20933037,RR,4.6,10.4,No,11352,,,,,,
4327621,LF,49.7,4.5,No,116442,,,,,,
4327621,LR,49.7,4.6,No,116442,,,,,,
4327621,RF,49.7,4.5,No,116442,,,,,,
4327621,RR,49.7,4.6,No,116442,,,,,,
779802,LF,35.7,6.3,No,3828,,,,,,
779802,LR,35.7,6.4,No,3828,,,,,,
779802,RF,35.7,6.4,No,3828,,,,,,
779802,RR,35.7,6.4,No,3828,,,,,,
528785,LF,0.8,10.9,No,213,,,,,,
528785,LR,0.8,10.9,No,213,,,,,,
528785,RF,0.8,11.0,No,213,,,,,,
528785,RR,0.8,11.0,No,213,,,,,,
6799883,LF,8.8,9.8,No,15306,,,,,,
6799883,LR,8.8,9.8,No,15306,,,,,,
6799883,RF,8.8,9.8,No,15306,,,,,,
6799883,RR,8.8,9.9,No,15306,,,,,,
20997645,LF,84.9,0.2,No,66000,,,,,,
20997645,LR,84.9,0.2,No,66000,,,,,,
20997645,RF,84.9,0.2,No,66000,,,,,,
20997645,RR,84.9,0.2,No,66000,,,,,,
693842,LF,29.0,5.7,No,19906,,,,,,
693842,LR,29.0,5.6,No,19906,,,,,,
693842,RF,29.0,5.5,No,19906,,,,,,
693842,RR,29.0,5.6,Yes,19906,,,,,,
14036439,LF,13.8,8.4,No,19542,,,,,,
14036439,LR,13.8,8.5,No,19542,,,,,,
14036439,RF,13.8,8.4,No,19542,,,,,,
14036439,RR,13.8,8.4,No,19542,,,,,,
15094156,LF,36.3,4.3,No,22072,,,,,,
15094156,LR,36.3,4.3,No,22072,,,,,,
15094156,RF,36.3,4.3,Yes,22072,,,,,,
15094156,RR,36.3,4.2,No,22072,,,,,,
12926508,LF,10.0,9.2,No,1704,,,,,,
12926508,LR,10.0,9.2,No,1704,,,,,,
12926508,RF,10.0,9.1,No,1704,,,,,,
12926508,RR,10.0,9.1,No,1704,,,,,,
16423330,LF,9.6,9.2,No,20915,,,,,,
16423330,LR,9.6,9.2,No,20915,,,,,,
16423330,RF,9.6,9.2,No,20915,,,,,,
16423330,RR,9.6,9.2,No,20915,,,,,,
10282170,LF,35.2,4.5,No,75026,,,,,,
10282170,LR,35.2,4.5,No,75026,,,,,,
10282170,RF,35.2,4.5,No,75026,,,,,,
10282170,RR,35.2,4.4,No,75026,,,,,,
17867726,LF,4.2,10.2,No,10138,,,,,,
17867726,LR,4.2,10.2,No,10138,,,,,,
17867726,RF,4.2,10.2,No,10138,,,,,,
17867726,RR,4.2,10.2,No,10138,,,,,,
5488709,LF,27.6,5.9,No,35110,,,,,,
5488709,LR,27.6,5.9,No,35110,,,,,,
5488709,RF,27.6,5.9,No,35110,,,,,,
5488709,RR,27.6,5.9,No,35110,,,,,,
17645568,LF,8.6,9.5,No,1545,,,,,,
17645568,LR,27.4,5.9,No,1545,,,,,,
17645568,RF,8.6,9.3,No,1545,,,,,,
17645568,RR,8.6,9.4,No,1545,,,,,,
4529409,LF,25.1,6.4,No,57024,,,,,,
4529409,LR,25.1,6.3,No,57024,,,,,,
4529409,RF,25.1,6.4,No,57024,,,,,,
4529409,RR,25.1,6.3,No,57024,,,,,,
17982305,LF,21.0,7.2,No,25012,,,,,,
17982305,LR,21.0,7.1,No,25012,,,,,,
17982305,RF,21.0,7.2,No,25012,,,,,,
17982305,RR,21.0,7.1,No,25012,,,,,,
963810,LF,9.0,9.3,No,15441,,,,,,
963810,LR,9.0,9.4,No,15441,,,,,,
963810,RF,9.0,9.4,No,15441,,,,,,
963810,RR,9.0,9.3,No,15441,,,,,,
9632586,LF,6.0,9.9,No,5057,,,,,,
9632586,LR,6.0,9.8,No,5057,,,,,,
9632586,RF,6.0,9.9,No,5057,,,,,,
9632586,RR,6.0,9.9,No,5057,,,,,,
21817323,LF,6.0,9.8,No,14488,,,,,,
21817323,LR,6.0,9.9,No,14488,,,,,,
21817323,RF,6.0,9.9,No,14488,,,,,,
21817323,RR,6.0,9.8,No,14488,,,,,,
7242179,LF,15.2,8.2,No,30713,,,,,,
7242179,LR,15.2,8.2,Yes,30713,,,,,,
7242179,RF,15.2,8.1,No,30713,,,,,,
7242179,RR,15.2,8.1,No,30713,,,,,,
17980814,LF,22.2,6.8,No,48472,,,,,,
17980814,LR,22.2,6.9,No,48472,,,,,,
17980814,RF,22.2,6.8,No,48472,,,,,,
17980814,RR,22.2,6.9,No,48472,,,,,,
1525983,LF,31.7,5.1,Yes,72751,,,,,,
1525983,LR,31.7,5.0,No,72751,,,,,,
1525983,RF,31.7,5.2,Yes,72751,,,,,,
1525983,RR,31.7,5.1,No,72751,,,,,,
11106809,LF,23.4,6.6,No,28943,,,,,,
11106809,LR,23.4,6.6,No,28943,,,,,,
11106809,RF,23.4,6.7,No,28943,,,,,,
11106809,RR,23.4,6.7,No,28943,,,,,,
2404401,LF,35.2,4.5,No,59519,,,,,,
2404401,LR,17.7,7.8,No,59519,,,,,,
2404401,RF,35.2,4.5,No,59519,,,,,,
2404401,RR,35.2,4.4,No,59519,,,,,,
1269260,LF,2.9,10.4,No,1140,,,,,,
1269260,LR,2.9,10.5,No,1140,,,,,,
1269260,RF,2.9,10.4,No,1140,,,,,,
1269260,RR,2.9,10.5,No,1140,,,,,,
8518274,LF,11.3,8.9,No,25235,,,,,,
8518274,LR,11.3,9.0,No,25235,,,,,,
8518274,RF,11.3,8.9,No,25235,,,,,,
8518274,RR,11.3,8.8,No,25235,,,,,,
16688506,LF,3.1,10.4,No,4247,,,,,,
16688506,LR,3.1,10.4,No,4247,,,,,,
16688506,RF,3.1,10.4,No,4247,,,,,,
16688506,RR,3.1,10.4,No,4247,,,,,,
18583889,LF,33.0,4.8,No,28816,,,,,,
18583889,LR,33.0,4.9,No,28816,,,,,,
18583889,RF,33.0,4.8,No,28816,,,,,,
18583889,RR,33.0,4.9,No,28816,,,,,,
18081821,LF,46.5,2.4,No,20233,,,,,,
18081821,LR,46.5,2.3,No,20233,,,,,,
18081821,RF,46.5,2.4,No,20233,,,,,,
18081821,RR,46.5,2.4,Yes,20233,,,,,,
20854386,LF,7.7,9.6,No,4625,,,,,,
20854386,LR,7.7,9.6,No,4625,,,,,,
20854386,RF,7.7,9.5,No,4625,,,,,,
20854386,RR,7.7,9.5,No,4625,,,,,,
1542378,LF,17.1,7.8,No,39783,,,,,,
1542378,LR,17.1,7.9,No,39783,,,,,,
1542378,RF,17.1,7.9,No,39783,,,,,,
1542378,RR,17.1,7.7,No,39783,,,,,,
1256503,LF,22.7,6.8,No,54726,,,,,,
1256503,LR,22.7,6.8,No,54726,,,,,,
1256503,RF,22.7,6.7,No,54726,,,,,,
1256503,RR,22.7,6.7,No,54726,,,,,,
2975199,LF,11.7,8.9,No,14427,,,,,,
2975199,LR,11.7,8.9,No,14427,,,,,,
2975199,RF,11.7,8.8,No,14427,,,,,,
2975199,RR,11.7,8.8,No,14427,,,,,,
21792323,LF,12.3,8.7,No,17586,,,,,,
21792323,LR,12.3,8.7,No,17586,,,,,,
21792323,RF,12.3,8.7,No,17586,,,,,,
21792323,RR,12.3,8.7,No,17586,,,,,,
19881518,LF,26.4,6.1,No,33067,,,,,,
19881518,LR,26.4,6.1,No,33067,,,,,,
19881518,RF,26.4,6.0,No,33067,,,,,,
19881518,RR,26.4,6.1,No,33067,,,,,,
18492048,LF,16.7,7.9,Yes,13217,,,,,,
18492048,LR,16.7,7.8,No,13217,,,,,,
18492048,RF,16.7,7.9,No,13217,,,,,,
18492048,RR,16.7,7.9,No,13217,,,,,,
15937804,LF,21.5,7.0,No,38715,,,,,,
15937804,LR,21.5,7.0,No,38715,,,,,,
15937804,RF,21.5,7.0,No,38715,,,,,,
15937804,RR,21.5,7.0,No,38715,,,,,,
12477288,LF,19.8,7.3,No,18582,,,,,,
12477288,LR,8.0,9.6,No,18582,,,,,,
12477288,RF,19.8,7.3,No,18582,,,,,,
12477288,RR,19.8,7.4,No,18582,,,,,,
20312201,LF,12.7,8.6,No,6626,,,,,,
20312201,LR,12.7,8.6,No,6626,,,,,,
20312201,RF,12.7,8.6,No,6626,,,,,,
20312201,RR,12.7,8.6,No,6626,,,,,,
9282195,LF,14.0,8.3,No,22918,,,,,,
9282195,LR,14.0,8.5,No,22918,,,,,,
9282195,RF,14.0,8.4,No,22918,,,,,,
9282195,RR,14.0,8.4,No,22918,,,,,,
8470975,LF,8.3,9.4,No,14145,,,,,,
8470975,LR,8.3,9.4,No,14145,,,,,,
8470975,RF,8.3,9.5,No,14145,,,,,,
8470975,RR,8.3,9.5,No,14145,,,,,,
8447695,LF,58.1,0.2,No,86148,,,,,,
8447695,LR,58.1,0.2,No,86148,,,,,,
8447695,RF,58.1,0.2,No,86148,,,,,,
8447695,RR,58.1,0.2,No,86148,,,,,,
8385319,LF,18.0,7.6,No,12259,,,,,,
8385319,LR,18.0,7.7,No,12259,,,,,,
8385319,RF,18.0,7.7,No,12259,,,,,,
8385319,RR,18.0,7.7,No,12259,,,,,,
21528256,LF,8.7,9.3,No,5044,,,,,,
21528256,LR,8.7,9.4,No,5044,,,,,,
21528256,RF,8.7,9.3,No,5044,,,,,,
21528256,RR,8.7,9.4,No,5044,,,,,,
4353238,LF,17.0,7.9,No,42190,,,,,,
4353238,LR,17.0,7.9,No,42190,,,,,,
4353238,RF,17.0,7.9,No,42190,,,,,,
4353238,RR,17.0,7.8,No,42190,,,,,,
17941035,LF,38.2,3.9,No,10653,,,,,,
17941035,LR,38.2,3.9,No,10653,,,,,,
17941035,RF,38.2,4.0,No,10653,,,,,,
17941035,RR,38.2,4.0,No,10653,,,,,,
7246284,LF,16.2,8.0,No,2852,,,,,,
7246284,LR,16.2,8.0,No,2852,,,,,,
7246284,RF,16.2,8.0,No,2852,,,,,,
7246284,RR,16.2,8.0,No,2852,,,,,,
17134208,LF,19.2,7.4,No,27423,,,,,,
17134208,LR,27.7,5.8,No,27423,,,,,,
17134208,RF,19.2,7.5,No,27423,,,,,,
17134208,RR,19.2,7.4,No,27423,,,,,,
19964067,LF,22.6,6.8,No,34903,,,,,,
19964067,LR,22.6,7.4,No,34903,,,,,,
19964067,RF,22.6,7.5,No,34903,,,,,,
19964067,RR,22.6,7.5,No,34903,,,,,,
19153948,LF,18.7,8.0,No,23043,,,,,,
19153948,LR,18.7,8.2,No,23043,,,,,,
19153948,RF,18.7,8.1,No,23043,,,,,,
19153948,RR,18.7,8.1,No,23043,,,,,,
7232045,LF,15.1,8.7,No,14094,,,,,,
7232045,LR,15.1,8.7,No,14094,,,,,,
7232045,RF,15.1,8.6,No,14094,,,,,,
7232045,RR,15.1,8.7,Yes,14094,,,,,,
716674,LF,17.6,8.2,No,9706,,,,,,
716674,LR,17.6,8.3,No,9706,,,,,,
716674,RF,17.6,8.3,No,9706,,,,,,
716674,RR,17.6,8.3,No,9706,,,,,,
6554969,LF,11.1,9.3,No,1529,,,,,,
6554969,LR,11.1,9.3,No,1529,,,,,,
6554969,RF,11.1,9.2,No,1529,,,,,,
6554969,RR,11.1,9.3,No,1529,,,,,,
21871891,LF,34.1,5.7,No,31458,,,,,,
21871891,LR,34.1,5.7,No,31458,,,,,,
21871891,RF,34.1,5.6,No,31458,,,,,,
21871891,RR,34.1,5.7,No,31458,,,,,,
5163789,LF,11.7,9.2,No,14593,,,,,,
5163789,LR,11.7,9.2,No,14593,,,,,,
5163789,RF,11.7,9.2,No,14593,,,,,,
5163789,RR,11.7,9.1,No,14593,,,,,,
9138533,LF,11.3,9.3,No,13507,,,,,,
9138533,LR,11.3,9.2,No,13507,,,,,,
9138533,RF,11.3,9.3,No,13507,,,,,,
9138533,RR,11.3,9.2,No,13507,,,,,,
577626,LF,19.9,7.9,No,41869,,,,,,
577626,LR,19.9,7.9,No,41869,,,,,,
577626,RF,19.9,7.9,No,41869,,,,,,
577626,RR,19.9,7.9,No,41869,,,,,,
10228931,LF,58.9,1.8,No,139095,,,,,,
10228931,LR,58.9,1.8,No,139095,,,,,,
10228931,RF,58.9,1.8,No,139095,,,,,,
10228931,RR,58.9,1.8,No,139095,,,,,,
19347949,LF,11.6,9.2,No,13200,,,,,,
19347949,LR,11.6,9.2,No,13200,,,,,,
19347949,RF,11.6,9.2,No,13200,,,,,,
19347949,RR,11.6,9.1,No,13200,,,,,,
5855961,LF,7.8,9.8,No,12046,,,,,,
5855961,LR,7.8,9.8,No,12046,,,,,,
5855961,RF,7.8,9.7,No,12046,,,,,,
5855961,RR,7.8,9.9,No,12046,,,,,,
11447052,LF,21.9,7.5,No,34082,,,,,,
11447052,LR,21.9,7.6,No,34082,,,,,,
11447052,RF,21.9,7.6,No,34082,,,,,,
11447052,RR,21.9,7.5,No,34082,,,,,,
20545396,LF,19.3,7.9,No,27483,,,,,,
20545396,LR,4.6,10.3,No,27483,,,,,,
20545396,RF,19.3,8.0,No,27483,,,,,,
20545396,RR,19.3,7.9,No,27483,,,,,,
3717055,LF,9.0,9.6,No,13366,,,,,,
3717055,LR,9.0,9.6,No,13366,,,,,,
3717055,RF,9.0,9.6,No,13366,,,,,,
3717055,RR,9.0,9.6,No,13366,,,,,,
14974405,LF,8.7,9.7,No,1381,,,,,,
14974405,LR,8.7,9.6,No,1381,,,,,,
14974405,RF,8.7,9.6,No,1381,,,,,,
14974405,RR,8.7,9.7,No,1381,,,,,,
13525409,LF,2.6,10.6,No,6044,,,,,,
13525409,LR,2.6,10.6,No,6044,,,,,,
13525409,RF,2.6,10.6,No,6044,,,,,,
13525409,RR,2.6,10.6,No,6044,,,,,,
8332936,LF,25.5,7.0,No,10580,,,,,,
8332936,LR,25.5,7.0,No,10580,,,,,,
8332936,RF,25.5,7.1,Yes,10580,,,,,,
8332936,RR,25.5,7.0,No,10580,,,,,,
13703382,LF,59.2,1.8,No,11774,,,,,,
13703382,LR,59.2,1.8,No,11774,,,,,,
13703382,RF,59.2,1.8,No,11774,,,,,,
13703382,RR,59.2,1.8,No,11774,,,,,,
2424823,LF,34.9,5.6,No,5736,,,,,,
2424823,LR,34.9,5.5,No,5736,,,,,,
2424823,RF,34.9,5.6,No,5736,,,,,,
2424823,RR,34.9,5.5,No,5736,,,,,,
2906912,LF,17.8,8.3,Yes,18415,,,,,,
2906912,LR,17.8,8.2,No,18415,,,,,,
2906912,RF,17.8,8.2,No,18415,,,,,,
2906912,RR,17.8,8.2,No,18415,,,,,,
3030440,LF,22.6,7.5,No,49594,,,,,,
3030440,LR,22.6,7.4,No,49594,,,,,,
3030440,RF,22.6,7.5,No,49594,,,,,,
3030440,RR,22.6,7.5,No,49594,,,,,,
10069293,LF,2.7,10.6,No,5338,,,,,,
10069293,LR,2.7,10.6,No,5338,,,,,,
10069293,RF,2.7,10.6,No,5338,,,,,,
10069293,RR,2.7,10.7,No,5338,,,,,,
16557744,LF,28.7,6.5,Yes,35619,,,,,,
16557744,LR,7.8,9.8,No,35619,,,,,,
16557744,RF,28.7,6.5,No,35619,,,,,,
16557744,RR,28.7,6.5,No,35619,,,,,,
15611421,LF,28.6,6.5,Yes,27414,,,,,,
15611421,LR,28.6,6.6,No,27414,,,,,,
15611421,RF,28.6,6.6,No,27414,,,,,,
15611421,RR,28.6,6.6,No,27414,,,,,,
19188233,LF,13.0,8.9,No,6777,,,,,,
19188233,LR,13.0,9.0,No,6777,,,,,,
19188233,RF,13.0,9.0,No,6777,,,,,,
19188233,RR,13.0,8.9,No,6777,,,,,,
1014365,LF,16.2,8.5,No,2903,,,,,,
1014365,LR,16.2,8.5,No,2903,,,,,,
1014365,RF,16.2,8.5,No,2903,,,,,,
1014365,RR,16.2,8.6,No,2903,,,,,,
11477306,LF,21.0,7.8,No,3590,,,,,,
11477306,LR,21.0,7.7,No,3590,,,,,,
11477306,RF,21.0,7.7,No,3590,,,,,,
11477306,RR,21.0,7.8,No,3590,,,,,,
11857730,LF,1.5,10.7,No,834,,,,,,
11857730,LR,1.5,10.8,No,834,,,,,,
11857730,RF,1.5,10.7,No,834,,,,,,
11857730,RR,1.5,10.8,No,834,,,,,,
10185197,LF,8.9,9.6,No,15615,,,,,,
10185197,LR,8.9,9.6,No,15615,,,,,,
10185197,RF,8.9,9.7,No,15615,,,,,,
10185197,RR,8.9,9.6,No,15615,,,,,,
16051769,LF,14.2,8.8,No,20965,,,,,,
16051769,LR,14.2,8.8,No,20965,,,,,,
16051769,RF,14.2,8.7,No,20965,,,,,,
16051769,RR,14.2,8.7,No,20965,,,,,,
14451492,LF,3.0,10.6,No,4075,,,,,,
14451492,LR,3.0,10.6,No,4075,,,,,,
14451492,RF,3.0,10.5,No,4075,,,,,,
14451492,RR,3.0,10.6,No,4075,,,,,,
11593757,LF,12.6,9.1,No,15407,,,,,,
11593757,LR,12.6,9.0,No,15407,,,,,,
11593757,RF,12.6,9.1,No,15407,,,,,,
11593757,RR,12.6,9.0,No,15407,,,,,,
19054541,LF,27.4,6.8,No,35740,,,,,,
19054541,LR,27.4,6.7,No,35740,,,,,,
19054541,RF,27.4,6.8,Yes,35740,,,,,,
19054541,RR,27.4,6.7,No,35740,,,,,,
14052635,LF,23.5,7.4,No,13082,,,,,,
14052635,LR,23.5,7.4,No,13082,,,,,,
14052635,RF,23.5,7.4,No,13082,,,,,,
14052635,RR,23.5,7.3,No,13082,,,,,,
14591961,LF,30.5,6.2,No,16320,,,,,,
14591961,LR,30.5,6.2,No,16320,,,,,,
14591961,RF,30.5,6.2,No,16320,,,,,,
14591961,RR,30.5,6.2,No,16320,,,,,,
14905615,LF,18.1,8.2,No,17390,,,,,,
14905615,LR,18.1,8.2,Yes,17390,,,,,,
14905615,RF,18.1,8.2,No,17390,,,,,,
14905615,RR,18.1,8.2,Yes,17390,,,,,,
1039471,LF,16.0,8.6,No,27691,,,,,,
1039471,LR,9.9,9.5,No,27691,,,,,,
1039471,RF,16.0,8.5,No,27691,,,,,,
1039471,RR,16.0,8.5,No,27691,,,,,,
3409113,LF,13.7,8.9,No,5808,,,,,,
3409113,LR,13.7,8.8,No,5808,,,,,,
3409113,RF,13.7,8.9,No,5808,,,,,,
3409113,RR,13.7,8.9,No,5808,,,,,,
16299451,LF,8.9,9.6,No,4466,,,,,,
16299451,LR,8.9,9.6,No,4466,,,,,,
16299451,RF,8.9,9.5,No,4466,,,,,,
16299451,RR,8.9,9.7,No,4466,,,,,,
15987436,LF,9.4,9.5,No,6267,,,,,,
15987436,LR,9.4,9.5,Yes,6267,,,,,,
15987436,RF,9.4,9.6,No,6267,,,,,,
15987436,RR,9.4,9.6,No,6267,,,,,,
3584849,LF,26.3,6.9,No,54686,,,,,,
3584849,LR,26.3,7.0,No,54686,,,,,,
3584849,RF,26.3,6.9,No,54686,,,,,,
3584849,RR,26.3,6.9,No,54686,,,,,,
10359593,LF,51.1,3.0,No,32870,,,,,,
10359593,LR,51.1,3.0,No,32870,,,,,,
10359593,RF,51.1,3.0,No,32870,,,,,,
10359593,RR,51.1,3.0,No,32870,,,,,,
15488190,LF,21.9,7.6,No,19181,,,,,,
15488190,LR,21.9,7.6,No,19181,,,,,,
15488190,RF,21.9,7.6,No,19181,,,,,,
15488190,RR,21.9,7.6,No,19181,,,,,,
14901667,LF,5.1,10.1,Yes,24210,,,,,,
14901667,LR,5.1,10.2,No,24210,,,,,,
14901667,RF,5.1,10.2,No,24210,,,,,,
14901667,RR,5.1,10.1,No,24210,,,,,,
7247604,LF,31.1,6.1,No,10696,,,,,,
7247604,LR,31.1,6.2,No,10696,,,,,,
7247604,RF,31.1,6.2,No,10696,,,,,,
7247604,RR,31.1,6.1,No,10696,,,,,,
20700177,LF,8.0,9.8,No,4750,,,,,,
20700177,LR,8.0,9.8,No,4750,,,,,,
20700177,RF,8.0,9.8,No,4750,,,,,,
20700177,RR,8.0,9.8,No,4750,,,,,,
17065729,LF,6.0,10.0,No,2372,,,,,,
17065729,LR,13.3,9.0,No,2372,,,,,,
17065729,RF,6.0,10.1,No,2372,,,,,,
17065729,RR,6.0,10.1,No,2372,,,,,,
19997991,LF,30.1,6.3,No,26813,,,,,,
19997991,LR,30.1,6.2,No,26813,,,,,,
19997991,RF,30.1,6.3,No,26813,,,,,,
19997991,RR,30.1,6.3,Yes,26813,,,,,,
7735769,LF,6.1,10.1,No,6488,,,,,,
7735769,LR,6.1,10.1,No,6488,,,,,,
7735769,RF,6.1,10.1,No,6488,,,,,,
7735769,RR,6.1,10.0,No,6488,,,,,,
6907576,LF,20.4,7.7,No,20196,,,,,,
6907576,LR,20.4,7.9,No,20196,,,,,,
6907576,RF,20.4,7.8,No,20196,,,,,,
6907576,RR,20.4,7.9,No,20196,,,,,,
16846029,LF,7.2,9.9,No,9596,,,,,,
16846029,LR,7.2,9.8,No,9596,,,,,,
16846029,RF,7.2,9.9,No,9596,,,,,,
16846029,RR,7.2,9.9,No,9596,,,,,,
14810531,LF,54.8,2.4,No,134245,,,,,,
14810531,LR,54.8,2.4,No,134245,,,,,,
14810531,RF,54.8,2.4,Yes,134245,,,,,,
14810531,RR,54.8,2.4,No,134245,,,,,,
7390275,LF,16.8,8.5,No,25856,,,,,,
